RUC,RazonSocial,Estado,Condicion,Tipo,Actividad_CIIU3_Principal,Actividad_CIIU3_Secundaria,Actividad_CIIU4_Principal,NroTrab,TipoFacturacion,TipoContabilidad,ComercioExterior,UBIGEO,Departamento,Provincia,Distrito,PERIODO_PUBLICACION,NroTrab_num,Tamano,trabajadores_acum,porcentaje_trab_acum,empresa_num,porcentaje_empresas
20341841357,LATAM AIRLINES PERU S.A.,ACTIVO,HABIDO,SOCIEDAD ANONIMA,TRANSPORTE REGULAR VIA AEREA,AGENCIAS DE VIAJES Y GUIAS TURISTICAS,TRANSPORTE DE PASAJEROS POR VIA AEREA,3915,MANUAL/COMPUTARIZADO,COMPUTARIZADO,IMPORTADOR/EXPORTADOR,150122,LIMA,LIMA,MIRAFLORES,202601,3915.0,Gran empresa (>=1000),1505921.0,24.510947576861557,161,0.05097324063168826
20147907487,DIRECCIÓN REGIONAL DE SALUD DEL CALLAO - DIRESA CALLAO,ACTIVO,HABIDO,GOBIERNO REGIONAL LOCAL,ACTIVIDADES DE HOSPITALES,VENTA MINORISTA PRODUCTOS FARMACEUTICOS Y ARTICULOS DE TOCADOR,ACTIVIDADES DE HOSPITALES,3910,MANUAL/COMPUTARIZADO,COMPUTARIZADO,SIN ACTIVIDAD,070102,CALLAO,PROVINCIA CONSTITUCIONAL DEL CALLAO,BELLAVISTA,202601,3910.0,Gran empresa (>=1000),1509831.0,24.574588235983473,162,0.05128984461076707
20175071173,UNIDAD DE GESTION EDUCATIVA LOCAL N° 9,ACTIVO,HABIDO,INSTITUCIONES PUBLICAS,ACTIVIDADES DE ADMINISTRACION PUBLICA EN GENERAL,NO DISPONIBLE,ACTIVIDADES DE LA ADMINISTRACION PUBLICA EN GENERAL,3891,MANUAL,MANUAL,SIN ACTIVIDAD,150805,LIMA,HUAURA,HUALMAY,202601,3891.0,Gran empresa (>=1000),1513722.0,24.637919643820645,163,0.05160644858984587
20138122256,UNIVERSIDAD PERUANA UNION,ACTIVO,HABIDO,ASOCIACION,ENSEÑANZA SUPERIOR,ELABORACION PRODUCTOS DE PANADERIA,ENSEÑANZA SUPERIOR,3865,MANUAL/MECANIZADO/COMPUTARIZADO,COMPUTARIZADO,IMPORTADOR,150118,LIMA,LIMA,LURIGANCHO,202601,3865.0,Gran empresa (>=1000),1517587.0,24.700827865689238,164,0.05192305256892469
20562877101,TA EXPORT S.A.C.,ACTIVO,HABIDO,SOCIEDAD ANONIMA CERRADA,CULTIVO DE FRUTAS,OTRAS ACTIVIDADES EMPRESARIALES NO CLASIFICADO PREVIAMENTE,CULTIVO DE UVA,3860,MANUAL/COMPUTARIZADO,MANUAL/COMPUTARIZADO,IMPORTADOR/EXPORTADOR,110108,ICA,ICA,SALAS,202601,3860.0,Gran empresa (>=1000),1521447.0,24.763654705640793,165,0.05223965654800349
20546992986,"KONECTA BTO, S.L. SUCURSAL EN PERU",ACTIVO,HABIDO,SUCURSALES O AGENCIAS DE EMPRESA EXTRANJERA,OTRAS ACTIVIDADES EMPRESARIALES NO CLASIFICADO PREVIAMENTE,PUBLICIDAD,ACTIVIDADES DE CENTROS DE LLAMADAS,3852,COMPUTARIZADO,MANUAL/COMPUTARIZADO,IMPORTADOR/EXPORTADOR,150101,LIMA,LIMA,LIMA,202601,3852.0,Gran empresa (>=1000),1525299.0,24.82635133452509,166,0.05255626052708231
20161749126,CONGRESO DE LA REPUBLICA,ACTIVO,HABIDO,INSTITUCIONES PUBLICAS,ACTIVIDADES DE ADMINISTRACION PUBLICA EN GENERAL,NO DISPONIBLE,ACTIVIDADES DE LA ADMINISTRACION PUBLICA EN GENERAL,3845,COMPUTARIZADO,COMPUTARIZADO,SIN ACTIVIDAD,150101,LIMA,LIMA,LIMA,202601,3845.0,Gran empresa (>=1000),1529144.0,24.888934028725537,167,0.05287286450616111
20381235051,NEWREST PERU S.A.C.,ACTIVO,HABIDO,SOCIEDAD ANONIMA CERRADA,RESTAURANTES BARES Y CANTINAS,NO DISPONIBLE,SUMINISTRO DE COMIDAS POR ENCARGO,3830,MANUAL,COMPUTARIZADO,SIN ACTIVIDAD,070101,CALLAO,PROVINCIA CONSTITUCIONAL DEL CALLAO,CALLAO,202601,3830.0,Gran empresa (>=1000),1532974.0,24.95127257717488,168,0.05318946848523993
20297868790,UNIVERSIDAD SAN IGNACIO DE LOYOLA S.R.L.,ACTIVO,HABIDO,SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA,ENSEÑANZA SUPERIOR,ENSEÑANZA PRIMARIA,ENSEÑANZA SUPERIOR,3805,MANUAL/MECANIZADO/COMPUTARIZADO,COMPUTARIZADO,SIN ACTIVIDAD,150114,LIMA,LIMA,LA MOLINA,202601,3805.0,Gran empresa (>=1000),1536779.0,25.013204216039043,169,0.05350607246431873
20154996991,HOSPITAL NACIONAL ARZOBISPO LOAYZA,ACTIVO,HABIDO,INSTITUCIONES PUBLICAS,ACTIVIDADES DE HOSPITALES,NO DISPONIBLE,ACTIVIDADES DE HOSPITALES,3799,MANUAL/COMPUTARIZADO,MANUAL/COMPUTARIZADO,SIN ACTIVIDAD,150101,LIMA,LIMA,LIMA,202601,3799.0,Gran empresa (>=1000),1540578.0,25.075038196602762,170,0.053822676443397534
20514964778,INSTITUTO NACIONAL DE ENFERMEDADES NEOPLASICAS,ACTIVO,HABIDO,INSTITUCIONES PUBLICAS,ACTIVIDADES DE HOSPITALES,VENTA MINORISTA PRODUCTOS FARMACEUTICOS Y ARTICULOS DE TOCADOR,ACTIVIDADES DE HOSPITALES,3789,COMPUTARIZADO,COMPUTARIZADO,SIN ACTIVIDAD,150141,LIMA,LIMA,SURQUILLO,202601,3789.0,Gran empresa (>=1000),1544367.0,25.136709413332408,171,0.05413928042247635
20515056468,"COVISIAN ESPAÑA S.L., SOCIEDAD UNIPERSONAL, SUCURSAL EN PERU",ACTIVO,HABIDO,SUCURSALES O AGENCIAS DE EMPRESA EXTRANJERA,OTRAS ACTIVIDADES EMPRESARIALES NO CLASIFICADO PREVIAMENTE,NO DISPONIBLE,ACTIVIDADES DE CENTROS DE LLAMADAS,3769,COMPUTARIZADO,MANUAL/COMPUTARIZADO,EXPORTADOR,150101,LIMA,LIMA,LIMA,202601,3769.0,Gran empresa (>=1000),1548136.0,25.198055102393912,172,0.05445588440155516
20519314836,ARENA VERDE S.A.C.,ACTIVO,HABIDO,SOCIEDAD ANONIMA CERRADA,CULTIVOS DE CEREALES,CULTIVO DE FRUTAS,CULTIVO DE CEREALES (EXCEPTO ARROZ) LEGUMBRES Y SEMILLAS OLEAGINOSAS,3756,COMPUTARIZADO,COMPUTARIZADO,IMPORTADOR/EXPORTADOR,150131,LIMA,LIMA,SAN ISIDRO,202601,3756.0,Gran empresa (>=1000),1551892.0,25.259189198471127,173,0.05477248838063397
20603817185,DESARROLLO EDUCATIVO S.A.,ACTIVO,HABIDO,SOCIEDAD ANONIMA,ENSEÑANZA SUPERIOR,ACTIVIDADES OTRAS ASOCIACIONES NO CLASIFICADO PREVIAMENTE,ENSEÑANZA SUPERIOR,3745,MANUAL/COMPUTARIZADO,MANUAL/COMPUTARIZADO,SIN ACTIVIDAD,150140,LIMA,LIMA,SANTIAGO DE SURCO,202601,3745.0,Gran empresa (>=1000),1555637.0,25.320144254330863,174,0.05508909235971278
20479590983,UNIDAD DE GESTION EDUCATIVA SAN IGNACIO,ACTIVO,HABIDO,INSTITUCIONES PUBLICAS,ACTIVIDADES DE ADMINISTRACION PUBLICA EN GENERAL,NO DISPONIBLE,ACTIVIDADES DE LA ADMINISTRACION PUBLICA EN GENERAL,3729,MANUAL,COMPUTARIZADO,SIN ACTIVIDAD,060901,CAJAMARCA,SAN IGNACIO,SAN IGNACIO,202601,3729.0,Gran empresa (>=1000),1559366.0,25.38083888805608,175,0.05540569633879158
20486154145,UNIDAD DE GESTION EDUCATIVA LOCAL HUANCAVELICA,ACTIVO,HABIDO,INSTITUCIONES PUBLICAS,ACTIVIDADES DE ADMINISTRACION PUBLICA EN GENERAL,NO DISPONIBLE,ACTIVIDADES DE LA ADMINISTRACION PUBLICA EN GENERAL,3723,MANUAL,COMPUTARIZADO,SIN ACTIVIDAD,090101,HUANCAVELICA,HUANCAVELICA,HUANCAVELICA,202601,3723.0,Gran empresa (>=1000),1563089.0,25.44143586348086,176,0.0557223003178704
20411051782,MANUELITA FYH S.A.C.,ACTIVO,HABIDO,SOCIEDAD ANONIMA CERRADA,CULTIVO DE FRUTAS,CULTIVO DE HORTALIZAS Y LEGUMBRES,CULTIVO DE UVA,3712,MANUAL,COMPUTARIZADO,EXPORTADOR,150115,LIMA,LIMA,LA VICTORIA,202601,3712.0,Gran empresa (>=1000),1566801.0,25.501853798688156,177,0.0560389042969492
20109930751,AGRICOLA HUARMEY S.A.C.,ACTIVO,HABIDO,SOCIEDAD ANONIMA CERRADA,CULTIVO DE HORTALIZAS Y LEGUMBRES,CULTIVO DE FRUTAS,CULTIVO DE HORTALIZAS Y MELONES RAICES Y TUBERCULOS,3687,MANUAL,COMPUTARIZADO,IMPORTADOR/EXPORTADOR,070103,CALLAO,PROVINCIA CONSTITUCIONAL DEL CALLAO,CARMEN DE LA LEGUA REYNOSO,202601,3687.0,Gran empresa (>=1000),1570488.0,25.561864824310277,178,0.05635550827602802
20191551371,UNIDAD DE GESTION EDUCATIVA LOCAL N° 8 CANETE,ACTIVO,HABIDO,INSTITUCIONES PUBLICAS,ACTIVIDADES DE ADMINISTRACION PUBLICA EN GENERAL,NO DISPONIBLE,ACTIVIDADES DE LA ADMINISTRACION PUBLICA EN GENERAL,3673,SIN SISTEMA,SIN SISTEMA,SIN ACTIVIDAD,150501,LIMA,CAÑETE,SAN VICENTE DE CAÑETE,202601,3673.0,Gran empresa (>=1000),1574161.0,25.621647980564692,179,0.05667211225510682
20492092313,MAKRO SUPERMAYORISTA S.A.,ACTIVO,HABIDO,SOCIEDAD ANONIMA,VENTA AL POR MAYOR DE OTROS PRODUCTOS,VENTA MINORISTA OTROS PRODUCTOS EN ALMACEN,VENTA AL POR MAYOR NO ESPECIALIZADA,3668,MANUAL,MANUAL/COMPUTARIZADO,IMPORTADOR,150140,LIMA,LIMA,SANTIAGO DE SURCO,202601,3668.0,Gran empresa (>=1000),1577829.0,25.681349754902083,180,0.05698871623418564
20100114349,SGS DEL PERU S.A.C.,ACTIVO,HABIDO,SOCIEDAD ANONIMA CERRADA,ENSAYOS Y ANALISIS TECNICOS,OTRAS ACTIVIDADES EMPRESARIALES NO CLASIFICADO PREVIAMENTE,ENSAYOS Y ANALISIS TECNICOS,3625,COMPUTARIZADO,COMPUTARIZADO,IMPORTADOR/EXPORTADOR,070101,CALLAO,PROVINCIA CONSTITUCIONAL DEL CALLAO,CALLAO,202601,3625.0,Gran empresa (>=1000),1581454.0,25.740351644752955,181,0.05730532021326444
20330262428,COMPAÑIA MINERA ANTAMINA S.A.,ACTIVO,HABIDO,SOCIEDAD ANONIMA,EXTRACCION DE MINERAL METALIFEROS NO FERROSOS,NO DISPONIBLE,EXTRACCION DE OTROS MINERALES METALIFEROS NO FERROSOS,3611,MANUAL,COMPUTARIZADO,IMPORTADOR/EXPORTADOR,150140,LIMA,LIMA,SANTIAGO DE SURCO,202601,3611.0,Gran empresa (>=1000),1585065.0,25.799125665236133,182,0.057621924192343243
20230151297,UNIDAD DE GESTION EDUCATIVA LOCAL CHOTA,ACTIVO,HABIDO,INSTITUCIONES PUBLICAS,ACTIVIDADES DE ADMINISTRACION PUBLICA EN GENERAL,NO DISPONIBLE,ACTIVIDADES DE LA ADMINISTRACION PUBLICA EN GENERAL,3580,SIN SISTEMA,SIN SISTEMA,SIN ACTIVIDAD,060401,CAJAMARCA,CHOTA,CHOTA,202601,3580.0,Gran empresa (>=1000),1588645.0,25.857395117833693,183,0.05793852817142206
20453743862,DIRECCION REGIONAL DE AGRICULTURA CAJAMARCA,ACTIVO,HABIDO,INSTITUCIONES PUBLICAS,ACTIVIDADES DE ADMINISTRACION PUBLICA EN GENERAL,NO DISPONIBLE,ACTIVIDADES DE LA ADMINISTRACION PUBLICA EN GENERAL,3558,MANUAL,MANUAL,SIN ACTIVIDAD,060108,CAJAMARCA,CAJAMARCA,LOS BAÑOS DEL INCA,202601,3558.0,Gran empresa (>=1000),1592203.0,25.915306489996293,184,0.05825513215050086
20528292918,UNIDAD DE GESTION EDUCATIVA LOCAL DATEM DEL MARAÑON,ACTIVO,HABIDO,INSTITUCIONES PUBLICAS,ACTIVIDADES DE ADMINISTRACION PUBLICA EN GENERAL,NO DISPONIBLE,ACTIVIDADES DE LA ADMINISTRACION PUBLICA EN GENERAL,3553,MANUAL,MANUAL,SIN ACTIVIDAD,160701,LORETO,DATEM DEL MARAÑON,BARRANCA,202601,3553.0,Gran empresa (>=1000),1595756.0,25.973136480241855,185,0.05857173612957968
20117920144,SECURITAS S.A.C.,ACTIVO,HABIDO,SOCIEDAD ANONIMA CERRADA,ACTIVIDADES DE INVESTIGACION Y SEGURIDAD,NO DISPONIBLE,ACTIVIDADES DE SEGURIDAD PRIVADA,3544,COMPUTARIZADO,COMPUTARIZADO,SIN ACTIVIDAD,150120,LIMA,LIMA,MAGDALENA DEL MAR,202601,3544.0,Gran empresa (>=1000),1599300.0,26.03081998303675,186,0.05888834010865848
20410275849,UNIDAD EJECUTORA 301 EDUCA CHNCHA PISCO,ACTIVO,HABIDO,INSTITUCIONES PUBLICAS,EDUCACION DE ADULTOS Y OTROS,NO DISPONIBLE,NO DISPONIBLE,3538,MANUAL,MANUAL/COMPUTARIZADO,SIN ACTIVIDAD,110201,ICA,CHINCHA,CHINCHA ALTA,202601,3538.0,Gran empresa (>=1000),1602838.0,26.088405827531208,187,0.05920494408773729
20600483596,ASICA FARMS S.A.C.,ACTIVO,HABIDO,SOCIEDAD ANONIMA CERRADA,CULTIVO DE FRUTAS,NO DISPONIBLE,CULTIVO DE FRUTAS TROPICALES Y SUBTROPICALES,3518,MANUAL,COMPUTARIZADO,IMPORTADOR/EXPORTADOR,130111,LA LIBERTAD,TRUJILLO,VICTOR LARCO HERRERA,202601,3518.0,Gran empresa (>=1000),1606356.0,26.14566614435752,188,0.0595215480668161
20409352589,UNIDAD DE GESTION EDUCATIVA LOCAL DE TUMBES,ACTIVO,HABIDO,INSTITUCIONES PUBLICAS,ACTIVIDADES DE ADMINISTRACION PUBLICA EN GENERAL,NO DISPONIBLE,ACTIVIDADES DE LA ADMINISTRACION PUBLICA EN GENERAL,3510,MANUAL,MANUAL,SIN ACTIVIDAD,240101,TUMBES,TUMBES,TUMBES,202601,3510.0,Gran empresa (>=1000),1609866.0,26.202796250116577,189,0.05983815204589491
20163646499,UNIVERSIDAD NACIONAL DE SAN AGUSTIN,ACTIVO,HABIDO,UNIVERSIDADES CENTROS EDUCATIVOS Y CULTURALES,ENSEÑANZA SUPERIOR,FABRICACION DE EQUIPO MEDICO Y QUIRURGICO,ENSEÑANZA SUPERIOR,3508,MANUAL/COMPUTARIZADO,COMPUTARIZADO,IMPORTADOR/EXPORTADOR,040101,AREQUIPA,AREQUIPA,AREQUIPA,202601,3508.0,Gran empresa (>=1000),1613374.0,26.25989380310882,190,0.06015475602497372
20171766509,DIRECCION REGIONAL DE SALUD PIURA,ACTIVO,HABIDO,INSTITUCIONES PUBLICAS,REGULACION DE ACTIVIDADES DE ORGANISMOS,NO DISPONIBLE,REGULACION DE ACTIDADES DE ORGANISMOS QUE PRESTAN SERVICIO SANITARIO EDUCATIVO CULTURAL Y SERVICIO SOCIAL MENOS SERVICIOS DE SEGURIDAD SOCIAL,3465,MANUAL/COMPUTARIZADO,COMPUTARIZADO,SIN ACTIVIDAD,200104,PIURA,PIURA,CASTILLA,202601,3465.0,Gran empresa (>=1000),1616839.0,26.316291471614555,191,0.06047136000405253
20344818909,UNIVERSIDAD PRIVADA SAN JUAN BAUTISTA SOCIEDAD ANONIMA CERRADA - UPSJB SAC,ACTIVO,HABIDO,SOCIEDAD ANONIMA CERRADA,ENSEÑANZA SUPERIOR,OTRAS ACTIVIDADES EMPRESARIALES NO CLASIFICADO PREVIAMENTE,ENSEÑANZA SUPERIOR,3463,COMPUTARIZADO,COMPUTARIZADO,SIN ACTIVIDAD,150108,LIMA,LIMA,CHORRILLOS,202601,3463.0,Gran empresa (>=1000),1620302.0,26.372656587353475,192,0.06078796398313135
20366083406,UNIDAD DE GESTION EDUCATIVA DE ANDAHUAYLAS,ACTIVO,HABIDO,INSTITUCIONES PUBLICAS,ACTIVIDADES DE ADMINISTRACION PUBLICA EN GENERAL,OTRAS ACTIVIDADES DE TIPO SERVICIO NO CLASIFICADO PREVIAMENTE,ACTIVIDADES DE LA ADMINISTRACION PUBLICA EN GENERAL,3451,MANUAL,MANUAL,SIN ACTIVIDAD,030201,APURIMAC,ANDAHUAYLAS,ANDAHUAYLAS,202601,3451.0,Gran empresa (>=1000),1623753.0,26.42882638649151,193,0.06110456796221015
20100077044,HERMES TRANSPORTES BLINDADOS  S A,ACTIVO,HABIDO,SOCIEDAD ANONIMA,TRANSPORTE DE CARGA POR CARRETERA,ACTIVIDADES DE CORREO DISTINTAS,TRANSPORTE DE CARGA POR CARRETERA,3438,MANUAL,COMPUTARIZADO,IMPORTADOR,150108,LIMA,LIMA,CHORRILLOS,202601,3438.0,Gran empresa (>=1000),1627191.0,26.484784592645255,194,0.06142117194128895
20610773274,BERRY HARVEST S.A.,ACTIVO,HABIDO,SOCIEDAD ANONIMA,CULTIVO DE FRUTAS,NO DISPONIBLE,CULTIVO DE OTROS FRUTOS Y NUECES DE ARBOLES Y ARBUSTOS,3433,COMPUTARIZADO,COMPUTARIZADO,IMPORTADOR/EXPORTADOR,130101,LA LIBERTAD,TRUJILLO,TRUJILLO,202601,3433.0,Gran empresa (>=1000),1630624.0,26.54066141688196,195,0.06173777592036777
20326144852,UNIDAD DE GESTION EDUCATIVA,ACTIVO,HABIDO,GOBIERNO REGIONAL LOCAL,REGULACION DE ACTIVIDADES DE ORGANISMOS,NO DISPONIBLE,REGULACION DE ACTIDADES DE ORGANISMOS QUE PRESTAN SERVICIO SANITARIO EDUCATIVO CULTURAL Y SERVICIO SOCIAL MENOS SERVICIOS DE SEGURIDAD SOCIAL,3413,MANUAL,MANUAL,SIN ACTIVIDAD,060601,CAJAMARCA,CUTERVO,CUTERVO,202601,3413.0,Gran empresa (>=1000),1634037.0,26.59621271345053,196,0.06205437989944657
20512217452,AGUALIMA S.A.C.,ACTIVO,HABIDO,SOCIEDAD ANONIMA CERRADA,CULTIVO DE HORTALIZAS Y LEGUMBRES,NO DISPONIBLE,CULTIVO DE HORTALIZAS Y MELONES RAICES Y TUBERCULOS,3392,MANUAL,COMPUTARIZADO,EXPORTADOR,150131,LIMA,LIMA,SAN ISIDRO,202601,3392.0,Gran empresa (>=1000),1637429.0,26.65142220596754,197,0.06237098387852539
20467534026,AMERICA MOVIL PERU S.A.C.,ACTIVO,HABIDO,SOCIEDAD ANONIMA CERRADA,TELECOMUNICACIONES,NO DISPONIBLE,ACTIVIDADES DE TELECOMUNICACIONES ALAMBICAS,3392,MANUAL/COMPUTARIZADO,COMPUTARIZADO,IMPORTADOR/EXPORTADOR,150115,LIMA,LIMA,LA VICTORIA,202601,3392.0,Gran empresa (>=1000),1640821.0,26.706631698484557,198,0.0626875878576042
20494586810,SUN FRUITS EXPORTS S.A.,ACTIVO,HABIDO,SOCIEDAD ANONIMA,CULTIVO DE FRUTAS,ELABORACION FRUTAS LEGUMBRES Y HORTALIZAS,CULTIVO DE OTROS FRUTOS Y NUECES DE ARBOLES Y ARBUSTOS,3367,MANUAL/COMPUTARIZADO,COMPUTARIZADO,IMPORTADOR/EXPORTADOR,150120,LIMA,LIMA,MAGDALENA DEL MAR,202601,3367.0,Gran empresa (>=1000),1644188.0,26.761434281416392,199,0.06300419183668302
20177217043,MUNICIPALIDAD PROVINCIAL DEL CUSCO,ACTIVO,HABIDO,GOBIERNO REGIONAL LOCAL,ACTIVIDADES DE ADMINISTRACION PUBLICA EN GENERAL,ALQUILER OTROS TIPOS MAQUINARIA Y EQUIPO NO CLASIFICADO PREVIAMENTE,ACTIVIDADES DE LA ADMINISTRACION PUBLICA EN GENERAL,3360,MANUAL,MANUAL/COMPUTARIZADO,SIN ACTIVIDAD,080101,CUSCO,CUSCO,CUSCO,202601,3360.0,Gran empresa (>=1000),1647548.0,26.816122929664377,200,0.06332079581576182
20295613620,REGIST. NAC. DE IDENTIF. Y ESTADO CIVIL,ACTIVO,HABIDO,GOBIERNO CENTRAL,ACTIVIDADES DE ADMINISTRACION PUBLICA EN GENERAL,NO DISPONIBLE,ACTIVIDADES DE LA ADMINISTRACION PUBLICA EN GENERAL,3310,MANUAL,MANUAL,SIN ACTIVIDAD,150101,LIMA,LIMA,LIMA,202601,3310.0,Gran empresa (>=1000),1650858.0,26.869997758742002,201,0.06363739979484062
20542575621,UNIDAD EJECUTORA EDUCACION UGEL PASCO,ACTIVO,HABIDO,INSTITUCIONES PUBLICAS,ACTIVIDADES DE ADMINISTRACION PUBLICA EN GENERAL,ACTIVIDADES DE ARQUITECTURA E INGENIERIA,ACTIVIDADES DE LA ADMINISTRACION PUBLICA EN GENERAL,3297,MANUAL,MANUAL,SIN ACTIVIDAD,190101,PASCO,PASCO,CHAUPIMARCA,202601,3297.0,Gran empresa (>=1000),1654155.0,26.92366099483534,202,0.06395400377391944
20100163471,JJC CONTRATISTAS GENERALES S.A.,ACTIVO,HABIDO,SOCIEDAD ANONIMA,CONSTRUCCION EDIFICIOS COMPLETOS,ACTIVIDADES DE ARQUITECTURA E INGENIERIA,CONSTRUCCION DE OTRAS OBRAS DE INGENIERIA CIVIL,3289,COMPUTARIZADO,COMPUTARIZADO,IMPORTADOR/EXPORTADOR,150122,LIMA,LIMA,MIRAFLORES,202601,3289.0,Gran empresa (>=1000),1657444.0,26.977194019861418,203,0.06427060775299824
20454157592,RED DE SALUD AREQUIPA-CAYLLOMA  -  GRA-SALUD RED PERIFERICA AREQUIPA,ACTIVO,HABIDO,INSTITUCIONES PUBLICAS,ACTIVIDADES DE ADMINISTRACION PUBLICA EN GENERAL,OTRAS ACTIVIDADES RELACIONADAS CON SALUD HUMANA,ACTIVIDADES DE LA ADMINISTRACION PUBLICA EN GENERAL,3283,MANUAL/COMPUTARIZADO,MANUAL/COMPUTARIZADO,SIN ACTIVIDAD,040101,AREQUIPA,AREQUIPA,AREQUIPA,202601,3283.0,Gran empresa (>=1000),1660727.0,27.03062938658706,204,0.06458721173207706
20452614767,LA CALERA S.A.C,ACTIVO,HABIDO,SOCIEDAD ANONIMA CERRADA,CRIA DE ANIMALES DOMESTICOS,TRANSPORTE DE CARGA POR CARRETERA,CRIA DE AVES DE CORRAL,3269,MANUAL/COMPUTARIZADO,COMPUTARIZADO,IMPORTADOR/EXPORTADOR,110202,ICA,CHINCHA,ALTO LARAN,202601,3269.0,Gran empresa (>=1000),1663996.0,27.08383688394499,205,0.06490381571115586
20408454299,GERENCIA REGIONAL DE SALUD DE LORETO,ACTIVO,HABIDO,INSTITUCIONES PUBLICAS,OTRAS ACTIVIDADES RELACIONADAS CON SALUD HUMANA,NO DISPONIBLE,OTRAS ACTIVIDADES DE ATENCION DE LA SALUD HUMANA,3267,MANUAL/MECANIZADO,COMPUTARIZADO,IMPORTADOR/EXPORTADOR,160108,LORETO,MAYNAS,PUNCHANA,202601,3267.0,Gran empresa (>=1000),1667263.0,27.13701182853611,206,0.06522041969023466
20602979173,"SINOHYDRO CORPORATION LIMITED, SUCURSAL DEL PERU",ACTIVO,HABIDO,SUCURSALES O AGENCIAS DE EMPRESA EXTRANJERA,CONSTRUCCION EDIFICIOS COMPLETOS,NO DISPONIBLE,CONSTRUCCION DE EDIFICIOS,3218,MANUAL,MANUAL/COMPUTARIZADO,IMPORTADOR,150120,LIMA,LIMA,MAGDALENA DEL MAR,202601,3218.0,Gran empresa (>=1000),1670481.0,27.189389230340282,207,0.06553702366931348
20429683581,CINEPLEX S.A,ACTIVO,HABIDO,SOCIEDAD ANONIMA,RESTAURANTES BARES Y CANTINAS,EXHIBICION FILMES Y VIDEOS,ACTIVIDADES DE RESTAURANTES Y DE SERVICIO MOVIL DE COMIDAS,3216,MANUAL/MECANIZADO/COMPUTARIZADO,COMPUTARIZADO,SIN ACTIVIDAD,150122,LIMA,LIMA,MIRAFLORES,202601,3216.0,Gran empresa (>=1000),1673697.0,27.241734079377643,208,0.06585362764839228
20100017491,INTEGRATEL PERÚ S.A.A.,ACTIVO,HABIDO,SOCIEDAD ANONIMA ABIERTA,TELECOMUNICACIONES,NO DISPONIBLE,ACTIVIDADES DE TELECOMUNICACIONES ALAMBICAS,3210,MANUAL/COMPUTARIZADO,COMPUTARIZADO,IMPORTADOR,150141,LIMA,LIMA,SURQUILLO,202601,3210.0,Gran empresa (>=1000),1676907.0,27.29398127011456,209,0.0661702316274711
20604269009,CHINA CIVIL ENGINEERING CONSTRUCTION CORPORATION SUCURSAL DEL PERU,ACTIVO,HABIDO,SUCURSALES O AGENCIAS DE EMPRESA EXTRANJERA,CONSTRUCCION EDIFICIOS COMPLETOS,NO DISPONIBLE,CONSTRUCCION DE CARRETERAS Y VIAS DE FERROCARRIL,3194,COMPUTARIZADO,COMPUTARIZADO,SIN ACTIVIDAD,150131,LIMA,LIMA,SAN ISIDRO,202601,3194.0,Gran empresa (>=1000),1680101.0,27.34596803871696,210,0.0664868356065499
20519260485,LIMTEK SERVICIOS INTEGRALES SA,ACTIVO,HABIDO,SOCIEDAD ANONIMA,ACTIVIDADES LIMPIEZA DE EDIFICIOS,OBTENCION Y DOTACION PERSONAL,LIMPIEZA GENERAL DE EDIFICIOS,3181,COMPUTARIZADO,COMPUTARIZADO,SIN ACTIVIDAD,150108,LIMA,LIMA,CHORRILLOS,202601,3181.0,Gran empresa (>=1000),1683282.0,27.39774321433507,211,0.06680343958562872
20364021489,UNIDAD DE GESTION EDUCATIVA LOCAL DE AZANGARO,ACTIVO,HABIDO,INSTITUCIONES PUBLICAS,ACTIVIDADES DE ADMINISTRACION PUBLICA EN GENERAL,NO DISPONIBLE,ACTIVIDADES DE LA ADMINISTRACION PUBLICA EN GENERAL,3171,MANUAL,MANUAL,SIN ACTIVIDAD,210201,PUNO,AZANGARO,AZANGARO,202601,3171.0,Gran empresa (>=1000),1686453.0,27.449355626119104,212,0.06712004356470752
20397680038,GREEN PERU S.A,ACTIVO,HABIDO,SOCIEDAD ANONIMA,ELABORACION FRUTAS LEGUMBRES Y HORTALIZAS,NO DISPONIBLE,ELABORACION Y CONSERVACION DE FRUTAS LEGUMBRES Y HORTALIZAS,3156,MANUAL/COMPUTARIZADO,COMPUTARIZADO,EXPORTADOR,130109,LA LIBERTAD,TRUJILLO,SALAVERRY,202601,3156.0,Gran empresa (>=1000),1689609.0,27.500723892152035,213,0.06743664754378632
20131823020,CASA GRANDE SOCIEDAD  ANONIMA ABIERTA,ACTIVO,HABIDO,SOCIEDAD ANONIMA ABIERTA,ELABORACION DE AZUCAR,FABRICACION DE SUSTANCIAS QUIMICAS BASICAS,ELABORACION DE AZUCAR,3139,COMPUTARIZADO,COMPUTARIZADO,EXPORTADOR,130208,LA LIBERTAD,ASCOPE,CASA GRANDE,202601,3139.0,Gran empresa (>=1000),1692748.0,27.55181545966704,214,0.06775325152286514
