RUC,RazonSocial,Estado,Condicion,Tipo,Actividad_CIIU3_Principal,Actividad_CIIU3_Secundaria,Actividad_CIIU4_Principal,NroTrab,TipoFacturacion,TipoContabilidad,ComercioExterior,UBIGEO,Departamento,Provincia,Distrito,PERIODO_PUBLICACION,NroTrab_num,Tamano,trabajadores_acum,porcentaje_trab_acum,empresa_num,porcentaje_empresas
20527736871,AT SOLUCIONES S.R.L.,ACTIVO,HABIDO,SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA,GENERACION Y DISTRIBUCION DE ENERGIA ELECTRICA,NO DISPONIBLE,GENERACION TRANSMISION Y DISTRIBUCION DE ENERGIA ELECTRICA,321,MANUAL,COMPUTARIZADO,SIN ACTIVIDAD,080105,CUSCO,CUSCO,SAN SEBASTIAN,202601,321.0,Mediana (100-499),3694308.0,60.12997343205937,2383,0.7544672821448021
20101266819,CAMARA DE COMERCIO DE LIMA,ACTIVO,HABIDO,ASOCIACION,ACTIVIDADES DE ORGANIZACIONES EMPRESARIALES,NO DISPONIBLE,ACTIVIDADES DE ASOCIACIONES EMPRESARIALES Y DE EMPLEADORES,321,COMPUTARIZADO,COMPUTARIZADO,SIN ACTIVIDAD,150113,LIMA,LIMA,JESUS MARIA,202601,321.0,Mediana (100-499),3694629.0,60.135198151133054,2384,0.7547838861238808
20173074108,ATKINSRÉALIS PERÚ S.A.,ACTIVO,HABIDO,SOCIEDAD ANONIMA,ACTIVIDADES DE ARQUITECTURA E INGENIERIA,NO DISPONIBLE,ACTIVIDADES DE ARQUITECTURA E INGENIERIA Y ACTIVIDADES CONEXAS DE CONSULTORIA TECNICA,321,MANUAL,COMPUTARIZADO,IMPORTADOR/EXPORTADOR,150131,LIMA,LIMA,SAN ISIDRO,202601,321.0,Mediana (100-499),3694950.0,60.14042287020674,2385,0.7551004901029597
20147265272,UNIVERSIDAD SAN PEDRO,ACTIVO,HABIDO,UNIVERSIDADES CENTROS EDUCATIVOS Y CULTURALES,ENSEÑANZA SUPERIOR,NO DISPONIBLE,ENSEÑANZA SUPERIOR,321,COMPUTARIZADO,COMPUTARIZADO,SIN ACTIVIDAD,021801,ANCASH,SANTA,CHIMBOTE,202601,321.0,Mediana (100-499),3695271.0,60.145647589280436,2386,0.7554170940820384
20538593053,AEROPUERTOS ANDINOS DEL PERU S.A.,ACTIVO,HABIDO,SOCIEDAD ANONIMA,OTRAS ACTIVIDADES DE TRANSPORTES,CONSTRUCCION EDIFICIOS COMPLETOS,ACTIVIDADES DE SERVICIOS VINCULADAS AL TRANSPORTE AEREO,319,MANUAL/COMPUTARIZADO,COMPUTARIZADO,SIN ACTIVIDAD,150122,LIMA,LIMA,MIRAFLORES,202601,319.0,Mediana (100-499),3695590.0,60.15083975558731,2387,0.7557336980611172
20508074281,EXPRESO GRAEL SOCIEDAD ANONIMA CERRADA,ACTIVO,HABIDO,SOCIEDAD ANONIMA CERRADA,TRANSPORTE DE CARGA POR CARRETERA,ALMACENAMIENTO Y DEPOSITO,TRANSPORTE DE CARGA POR CARRETERA,319,MANUAL,MANUAL/COMPUTARIZADO,SIN ACTIVIDAD,150115,LIMA,LIMA,LA VICTORIA,202601,319.0,Mediana (100-499),3695909.0,60.15603192189419,2388,0.756050302040196
20563207095,SMART BRANDS S.A.C.,ACTIVO,HABIDO,SOCIEDAD ANONIMA CERRADA,VENTA MINORISTA PRODUCTOS TEXTILES CALZADO,VENTA AL POR MAYOR DE PRODUCTOS TEXTILES,VENTA AL POR MENOR DE PRENDAS DE VESTIR CALZADO Y ARTICULOS DE CUERO EN COMERCIOS ESPECIALIZADOS,319,MANUAL/COMPUTARIZADO,MANUAL/COMPUTARIZADO,IMPORTADOR/EXPORTADOR,150140,LIMA,LIMA,SANTIAGO DE SURCO,202601,319.0,Mediana (100-499),3696228.0,60.161224088201074,2389,0.7563669060192748
20601836417,GUARDIA CIVIL COMPANY S.A.C.,ACTIVO,HABIDO,SOCIEDAD ANONIMA CERRADA,ACTIVIDADES DE INVESTIGACION Y SEGURIDAD,NO DISPONIBLE,ACTIVIDADES DE SEGURIDAD PRIVADA,319,MANUAL/COMPUTARIZADO,MANUAL/COMPUTARIZADO,SIN ACTIVIDAD,150115,LIMA,LIMA,LA VICTORIA,202601,319.0,Mediana (100-499),3696547.0,60.16641625450795,2390,0.7566835099983537
20556097055,SERVICIO NACIONAL DE CERTIFICACION AMBIENTAL PARA LAS INVERSIONES SOSTENIBLES (SENACE),ACTIVO,HABIDO,INSTITUCIONES PUBLICAS,ACTIVIDADES DE ADMINISTRACION PUBLICA EN GENERAL,NO DISPONIBLE,ACTIVIDADES DE LA ADMINISTRACION PUBLICA EN GENERAL,319,MANUAL,MANUAL,SIN ACTIVIDAD,150131,LIMA,LIMA,SAN ISIDRO,202601,319.0,Mediana (100-499),3696866.0,60.17160842081483,2391,0.7570001139774325
20504874401,PROCESOS PRODUCTIVOS S.A.C.,ACTIVO,HABIDO,SOCIEDAD ANONIMA CERRADA,OTRAS ACTIVIDADES DE TIPO SERVICIO NO CLASIFICADO PREVIAMENTE,NO DISPONIBLE,OTRAS ACTIVIDADES DE SERVICIOS PERSONALES NO CLASIFICADOS PREVIAMENTE,319,COMPUTARIZADO,MANUAL/COMPUTARIZADO,SIN ACTIVIDAD,150131,LIMA,LIMA,SAN ISIDRO,202601,319.0,Mediana (100-499),3697185.0,60.176800587121704,2392,0.7573167179565112
20609740516,INGENIERIA Y CONSTRUCCIONES WC S.A.C.,ACTIVO,HABIDO,SOCIEDAD ANONIMA CERRADA,CONSTRUCCION EDIFICIOS COMPLETOS,ALQUILER OTROS TIPOS MAQUINARIA Y EQUIPO NO CLASIFICADO PREVIAMENTE,CONSTRUCCION DE EDIFICIOS,319,COMPUTARIZADO,MANUAL,IMPORTADOR/EXPORTADOR,150141,LIMA,LIMA,SURQUILLO,202601,319.0,Mediana (100-499),3697504.0,60.18199275342858,2393,0.7576333219355901
20207845044,FRUTOS Y ESPECIAS S.A.C.,ACTIVO,HABIDO,SOCIEDAD ANONIMA CERRADA,VENTA AL POR MAYOR DE ALIMENTOS BEBIDAS Y TABACO,NO DISPONIBLE,VENTA AL POR MAYOR DE ALIMENTOS BEBIDAS Y TABACO,318,MANUAL,MANUAL/COMPUTARIZADO,IMPORTADOR/EXPORTADOR,150115,LIMA,LIMA,LA VICTORIA,202601,318.0,Mediana (100-499),3697822.0,60.18716864335205,2394,0.7579499259146689
20521065754,A Y C  OPERADOR LOGISTICO  S.A.C.,ACTIVO,HABIDO,SOCIEDAD ANONIMA CERRADA,TRANSPORTE DE CARGA POR CARRETERA,NO DISPONIBLE,TRANSPORTE DE CARGA POR CARRETERA,318,MANUAL/COMPUTARIZADO,MANUAL/COMPUTARIZADO,SIN ACTIVIDAD,150137,LIMA,LIMA,SANTA ANITA,202601,318.0,Mediana (100-499),3698140.0,60.192344533275524,2395,0.7582665298937477
20452634873,AGRICOLA CARMEN LUISA S.A.C.,ACTIVO,HABIDO,SOCIEDAD ANONIMA CERRADA,CULTIVO DE HORTALIZAS Y LEGUMBRES,CULTIVO DE FRUTAS,CULTIVO DE HORTALIZAS Y MELONES RAICES Y TUBERCULOS,318,MANUAL/COMPUTARIZADO,MANUAL/COMPUTARIZADO,EXPORTADOR,110201,ICA,CHINCHA,CHINCHA ALTA,202601,318.0,Mediana (100-499),3698458.0,60.197520423198995,2396,0.7585831338728265
20486238241,CONSTRUCTORA GALAXIA S.A.C.,ACTIVO,HABIDO,SOCIEDAD ANONIMA CERRADA,ALQUILER OTROS TIPOS MAQUINARIA Y EQUIPO NO CLASIFICADO PREVIAMENTE,TRANSPORTE DE CARGA POR CARRETERA,ALQUILER Y ARRENDAMIENTO DE OTROS TIPOS DE MAQUINARIA EQUIPO Y BIENES TANGIBLES,318,COMPUTARIZADO,COMPUTARIZADO,SIN ACTIVIDAD,150131,LIMA,LIMA,SAN ISIDRO,202601,318.0,Mediana (100-499),3698776.0,60.20269631312246,2397,0.7588997378519053
20509149179,NOATUM LOGISTICS PERU INC. S.R.L.,ACTIVO,HABIDO,SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA,TRANSPORTE DE CARGA POR CARRETERA,ALMACENAMIENTO Y DEPOSITO,TRANSPORTE DE CARGA POR CARRETERA,318,COMPUTARIZADO,COMPUTARIZADO,IMPORTADOR/EXPORTADOR,150122,LIMA,LIMA,MIRAFLORES,202601,318.0,Mediana (100-499),3699094.0,60.20787220304593,2398,0.7592163418309842
20170623526,MUNICIPALIDAD DISTRITAL CARUMAS,ACTIVO,HABIDO,GOBIERNO REGIONAL LOCAL,ACTIVIDADES DE ADMINISTRACION PUBLICA EN GENERAL,ALQUILER DE EQUIPO DE TRANSPORTE VIA TERRESTRE,ACTIVIDADES DE LA ADMINISTRACION PUBLICA EN GENERAL,318,MANUAL,MANUAL,SIN ACTIVIDAD,180102,MOQUEGUA,MARISCAL NIETO,CARUMAS,202601,318.0,Mediana (100-499),3699412.0,60.2130480929694,2399,0.7595329458100629
20114111342,AMERICA EXPRESS S.A.,ACTIVO,HABIDO,SOCIEDAD ANONIMA,OTROS TIPOS TRANSPORTE REGULADOS VIA TERRESTRE,NO DISPONIBLE,OTRAS ACTIVIDADES DE TRANSPORTE POR VIA TERRESTRE,317,MANUAL/COMPUTARIZADO,MANUAL/COMPUTARIZADO,SIN ACTIVIDAD,150115,LIMA,LIMA,LA VICTORIA,202601,317.0,Mediana (100-499),3699729.0,60.21820770650946,2400,0.7598495497891418
20392504894,MIRANDA CONSTRUCTORES S.A.,ACTIVO,HABIDO,SOCIEDAD ANONIMA,ACTIVIDADES INMOBILIARIAS,CONSTRUCCION EDIFICIOS COMPLETOS,ACTIVIDADES INMOBILIARIAS REALIZADAS CON BIENES PROPIOS O ARRENDADOS,317,COMPUTARIZADO,COMPUTARIZADO,SIN ACTIVIDAD,150122,LIMA,LIMA,MIRAFLORES,202601,317.0,Mediana (100-499),3700046.0,60.223367320049526,2401,0.7601661537682205
20571552729,AGRILEZA S.A.C.,ACTIVO,HABIDO,SOCIEDAD ANONIMA CERRADA,ELABORACION FRUTAS LEGUMBRES Y HORTALIZAS,OTROS TIPOS DE VENTA AL POR MENOR,ELABORACION Y CONSERVACION DE FRUTAS LEGUMBRES Y HORTALIZAS,317,MANUAL/MECANIZADO,MANUAL/COMPUTARIZADO,IMPORTADOR/EXPORTADOR,150114,LIMA,LIMA,LA MOLINA,202601,317.0,Mediana (100-499),3700363.0,60.228526933589585,2402,0.7604827577472993
20131368586,MUNICIPALIDAD DE BRENA,ACTIVO,HABIDO,GOBIERNO REGIONAL LOCAL,ACTIVIDADES DE ADMINISTRACION PUBLICA EN GENERAL,NO DISPONIBLE,ACTIVIDADES DE LA ADMINISTRACION PUBLICA EN GENERAL,317,MANUAL/COMPUTARIZADO,MANUAL/COMPUTARIZADO,SIN ACTIVIDAD,150105,LIMA,LIMA,BREÑA,202601,317.0,Mediana (100-499),3700680.0,60.23368654712965,2403,0.7607993617263782
20497062781,MINERA YANAQUIHUA S.A.C.,ACTIVO,HABIDO,SOCIEDAD ANONIMA CERRADA,EXTRACCION DE MINERAL METALIFEROS NO FERROSOS,NO DISPONIBLE,EXTRACCION DE OTROS MINERALES METALIFEROS NO FERROSOS,317,MANUAL/COMPUTARIZADO,MANUAL/COMPUTARIZADO,EXPORTADOR,150115,LIMA,LIMA,LA VICTORIA,202601,317.0,Mediana (100-499),3700997.0,60.23884616066971,2404,0.7611159657054569
20611902485,AGROINDUSTRIAS BARR S.A.C.,ACTIVO,HABIDO,SOCIEDAD ANONIMA CERRADA,CULTIVO DE FRUTAS,NO DISPONIBLE,CULTIVO DE FRUTAS TROPICALES Y SUBTROPICALES,317,COMPUTARIZADO,COMPUTARIZADO,IMPORTADOR/EXPORTADOR,150140,LIMA,LIMA,SANTIAGO DE SURCO,202601,317.0,Mediana (100-499),3701314.0,60.244005774209775,2405,0.7614325696845359
20451440544,MUNICIPALIDAD DISTRITAL DE BELEN,ACTIVO,HABIDO,GOBIERNO REGIONAL LOCAL,ACTIVIDADES DE ADMINISTRACION PUBLICA EN GENERAL,NO DISPONIBLE,ACTIVIDADES DE LA ADMINISTRACION PUBLICA EN GENERAL,317,COMPUTARIZADO,COMPUTARIZADO,SIN ACTIVIDAD,160112,LORETO,MAYNAS,BELEN,202601,317.0,Mediana (100-499),3701631.0,60.249165387749834,2406,0.7617491736636146
20162290089,MUNICIPALIDAD DISTRITAL DE IMPERIAL,ACTIVO,HABIDO,GOBIERNO REGIONAL LOCAL,ACTIVIDADES DE ADMINISTRACION PUBLICA EN GENERAL,NO DISPONIBLE,ACTIVIDADES DE LA ADMINISTRACION PUBLICA EN GENERAL,317,MANUAL,MANUAL/COMPUTARIZADO,SIN ACTIVIDAD,150507,LIMA,CAÑETE,IMPERIAL,202601,317.0,Mediana (100-499),3701948.0,60.2543250012899,2407,0.7620657776426935
20612780812,CONSORCIO SANEAMIENTO CHALA,ACTIVO,HABIDO,CONTRATOS COLABORACION EMPRESARIAL,CONSTRUCCION EDIFICIOS COMPLETOS,NO DISPONIBLE,CONSTRUCCION DE PROYECTOS DE SERVICIO PUBLICO,316,COMPUTARIZADO,COMPUTARIZADO,SIN ACTIVIDAD,150122,LIMA,LIMA,MIRAFLORES,202601,316.0,Mediana (100-499),3702264.0,60.25946833844657,2408,0.7623823816217722
20147736577,CONGREG. PADRES OBLATOS SAN JOSE DE ASTI,ACTIVO,HABIDO,INSTITUCIONES RELIGIOSAS,ACTIVIDADES DE ORGANIZACIONES RELIGIOSAS,ACTIVIDADES DE MEDICOS Y ODONTOLOGO,ACTIVIDADES DE ORGANIZACIONES RELIGIOSAS,316,COMPUTARIZADO,MANUAL/COMPUTARIZADO,SIN ACTIVIDAD,150104,LIMA,LIMA,BARRANCO,202601,316.0,Mediana (100-499),3702580.0,60.26461167560322,2409,0.762698985600851
20110345519,NEWMONT PERU S.R.L.,ACTIVO,HABIDO,SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA,EXTRACCION DE MINERAL METALIFEROS NO FERROSOS,NO DISPONIBLE,EXTRACCION DE OTROS MINERALES METALIFEROS NO FERROSOS,316,MANUAL,COMPUTARIZADO,IMPORTADOR,150131,LIMA,LIMA,SAN ISIDRO,202601,316.0,Mediana (100-499),3702896.0,60.26975501275987,2410,0.7630155895799298
20489252270,GOBIERNO REGIONAL DE PASCO,ACTIVO,HABIDO,GOBIERNO REGIONAL LOCAL,ACTIVIDADES DE ADMINISTRACION PUBLICA EN GENERAL,NO DISPONIBLE,ACTIVIDADES DE LA ADMINISTRACION PUBLICA EN GENERAL,316,MANUAL,MANUAL,SIN ACTIVIDAD,190113,PASCO,PASCO,YANACANCHA,202601,316.0,Mediana (100-499),3703212.0,60.274898349916526,2411,0.7633321935590086
20612798851,BRANCHOUT FOOD - SUCURSAL PERU,ACTIVO,HABIDO,SUCURSALES O AGENCIAS DE EMPRESA EXTRANJERA,ELABORACION FRUTAS LEGUMBRES Y HORTALIZAS,NO DISPONIBLE,ELABORACION Y CONSERVACION DE FRUTAS LEGUMBRES Y HORTALIZAS,316,MANUAL,MANUAL,IMPORTADOR/EXPORTADOR,110501,ICA,PISCO,PISCO,202601,316.0,Mediana (100-499),3703528.0,60.28004168707318,2412,0.7636487975380875
20531957840,A.P. PESCA SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA,ACTIVO,HABIDO,SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA,ELABORACION Y CONSUMO DE PESCADO,VENTA AL POR MAYOR DE OTROS PRODUCTOS,ELABORACION Y CONSERVACION DE PESCADO CRUSTACEOS Y MOLUSCOS,315,MANUAL,COMPUTARIZADO,IMPORTADOR/EXPORTADOR,150140,LIMA,LIMA,SANTIAGO DE SURCO,202601,315.0,Mediana (100-499),3703843.0,60.28516874784643,2413,0.7639654015171663
20546255299,PACKPLAST ENVOLTURAS SOCIEDAD ANONIMA CERRADA - PACKPLAST ENVOLTURAS S.A.C.,ACTIVO,HABIDO,SOCIEDAD ANONIMA CERRADA,FABRICACION DE PRODUCTOS DE PLASTICOS,TRANSPORTE DE CARGA POR CARRETERA,FABRICACION DE PRODUCTOS DE PLASTICO,315,MANUAL,MANUAL/COMPUTARIZADO,SIN ACTIVIDAD,150118,LIMA,LIMA,LURIGANCHO,202601,315.0,Mediana (100-499),3704158.0,60.290295808619675,2414,0.7642820054962451
20603799373,UNIDAD EJECUTORA 002 SERVICIOS DE SANEAMIENTO TUMBES,ACTIVO,HABIDO,INSTITUCIONES PUBLICAS,CAPTACION DEPURACION Y DISTRIBUCION DE AGUA,NO DISPONIBLE,CAPTACION TRATAMIENTO Y DISTRIBUCION DE AGUA,315,MANUAL,MANUAL,SIN ACTIVIDAD,240101,TUMBES,TUMBES,TUMBES,202601,315.0,Mediana (100-499),3704473.0,60.29542286939292,2415,0.7645986094753239
20100011701,OWENS-ILLINOIS PERU S.A.,ACTIVO,HABIDO,SOCIEDAD ANONIMA,FABRICACION DE VIDRIO Y PRODUCTOS DE VIDRIO,NO DISPONIBLE,FABRICACION DE VIDRIO Y PRODUCTOS DE VIDRIO,315,MANUAL/COMPUTARIZADO,COMPUTARIZADO,IMPORTADOR/EXPORTADOR,150119,LIMA,LIMA,LURIN,202601,315.0,Mediana (100-499),3704788.0,60.300549930166184,2416,0.7649152134544027
20388996782,COLEGIO SAN JORGE DE MIRAFLORES S.C.R.L,ACTIVO,HABIDO,SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA,ENSEÑANZA PRIMARIA,ENSEÑANZA SECUNDARIA FORMACION GENERAL,ENSEÑANZA PREESCOLAR Y PRIMARIA,314,MANUAL,COMPUTARIZADO,SIN ACTIVIDAD,150122,LIMA,LIMA,MIRAFLORES,202601,314.0,Mediana (100-499),3705102.0,60.30566071455602,2417,0.7652318174334815
20440157816,SOCIEDAD QUIMICA S.A.,ACTIVO,HABIDO,SOCIEDAD ANONIMA,ACTIVIDADES LIMPIEZA DE EDIFICIOS,NO DISPONIBLE,OTRAS ACTIVIDADES DE LIMPIEZA DE EDIFICIOS Y DE INSTALACIONES INDUSTRIALES,314,MANUAL/MECANIZADO,MANUAL/COMPUTARIZADO,SIN ACTIVIDAD,130101,LA LIBERTAD,TRUJILLO,TRUJILLO,202601,314.0,Mediana (100-499),3705416.0,60.31077149894586,2418,0.7655484214125603
20349065488,EUROSHOP S.A.,ACTIVO,HABIDO,SOCIEDAD ANONIMA,VENTA DE VEHICULOS AUTOMOTORES,MANTENIMIENTO Y REPARACION DE VEHICULOS,VENTA DE VEHICULOS AUTOMOTORES,314,COMPUTARIZADO,COMPUTARIZADO,SIN ACTIVIDAD,150141,LIMA,LIMA,SURQUILLO,202601,314.0,Mediana (100-499),3705730.0,60.3158822833357,2419,0.765865025391639
20552714378,COSAPI MINERIA S.A.C.,ACTIVO,HABIDO,SOCIEDAD ANONIMA CERRADA,ACTIVIDADES DE ARQUITECTURA E INGENIERIA,NO DISPONIBLE,ACTIVIDADES DE APOYO PARA OTRAS ACTIVIDADES DE EXPLOTACION DE MINAS Y CANTERAS,314,COMPUTARIZADO,COMPUTARIZADO,SIN ACTIVIDAD,150131,LIMA,LIMA,SAN ISIDRO,202601,314.0,Mediana (100-499),3706044.0,60.320993067725546,2420,0.766181629370718
20100853907,PERU OFFSET DIGITAL S.A.C.,ACTIVO,HABIDO,SOCIEDAD ANONIMA CERRADA,ACTIVIDADES DE IMPRESION,NO DISPONIBLE,IMPRESION,314,MANUAL,COMPUTARIZADO,IMPORTADOR/EXPORTADOR,150118,LIMA,LIMA,LURIGANCHO,202601,314.0,Mediana (100-499),3706358.0,60.32610385211539,2421,0.7664982333497968
20517933318,VIVEROS GENESIS SAC,ACTIVO,HABIDO,SOCIEDAD ANONIMA CERRADA,CULTIVO DE HORTALIZAS Y LEGUMBRES,SERVICIOS AGRICOLAS GANADERAS,CULTIVO DE HORTALIZAS Y MELONES RAICES Y TUBERCULOS,314,COMPUTARIZADO,COMPUTARIZADO,IMPORTADOR/EXPORTADOR,150103,LIMA,LIMA,ATE,202601,314.0,Mediana (100-499),3706672.0,60.33121463650522,2422,0.7668148373288756
20538379302,ACEROS CHILCA S.A.C.,ACTIVO,HABIDO,SOCIEDAD ANONIMA CERRADA,FUNDICION DE HIERRO Y DE ACERO,NO DISPONIBLE,FUNDICION DE HIERRO Y ACERO,313,MANUAL,MANUAL/COMPUTARIZADO,IMPORTADOR/EXPORTADOR,150101,LIMA,LIMA,LIMA,202601,313.0,Mediana (100-499),3706985.0,60.33630914451166,2423,0.7671314413079544
20174790320,MUNICIPALIDAD PROVINCIAL DE CHUPACA,ACTIVO,HABIDO,GOBIERNO REGIONAL LOCAL,ACTIVIDADES DE ADMINISTRACION PUBLICA EN GENERAL,NO DISPONIBLE,ACTIVIDADES DE LA ADMINISTRACION PUBLICA EN GENERAL,313,MANUAL,MANUAL,SIN ACTIVIDAD,120901,JUNIN,CHUPACA,CHUPACA,202601,313.0,Mediana (100-499),3707298.0,60.341403652518096,2424,0.7674480452870331
20146736875,MUNICIPALIDAD DISTRITAL DE TAMBOGRANDE,ACTIVO,HABIDO,GOBIERNO REGIONAL LOCAL,ACTIVIDADES DE ADMINISTRACION PUBLICA EN GENERAL,NO DISPONIBLE,ACTIVIDADES DE LA ADMINISTRACION PUBLICA EN GENERAL,313,MANUAL/COMPUTARIZADO,COMPUTARIZADO,SIN ACTIVIDAD,200114,PIURA,PIURA,TAMBO GRANDE,202601,313.0,Mediana (100-499),3707611.0,60.34649816052453,2425,0.767764649266112
20482751092,EXPLORACIONES MINERAS EA & T S.A.C.,ACTIVO,HABIDO,SOCIEDAD ANONIMA CERRADA,EXPLOTACION DE OTRAS MINAS Y CANTERAS NO INCLUIDAS ANTES,TRANSPORTE DE CARGA POR CARRETERA,EXPLOTACION DE OTRAS MINAS Y CANTERAS NO CLASIFICADOS PREVIAMENTE,313,MANUAL,COMPUTARIZADO,SIN ACTIVIDAD,130101,LA LIBERTAD,TRUJILLO,TRUJILLO,202601,313.0,Mediana (100-499),3707924.0,60.35159266853096,2426,0.7680812532451907
20146640843,MUNICIPALIDAD DISTRITAL DE PICHANAQUI,ACTIVO,HABIDO,GOBIERNO REGIONAL LOCAL,CULTIVO DE FRUTAS,SILVICULTURA Y EXTRACCION DE MADERA,CULTIVO DE FRUTAS TROPICALES Y SUBTROPICALES,313,MANUAL,MANUAL,SIN ACTIVIDAD,120303,JUNIN,CHANCHAMAYO,PICHANAQUI,202601,313.0,Mediana (100-499),3708237.0,60.35668717653739,2427,0.7683978572242696
20515164945,INCA RAIL S.A.,ACTIVO,HABIDO,SOCIEDAD ANONIMA,TRANSPORTE POR VIA FERREA,AGENCIAS DE VIAJES Y GUIAS TURISTICAS,TRANSPORTE INTERURBANO DE PASAJEROS POR FERROCARRIL,312,COMPUTARIZADO,COMPUTARIZADO,IMPORTADOR/EXPORTADOR,150131,LIMA,LIMA,SAN ISIDRO,202601,312.0,Mediana (100-499),3708549.0,60.36176540816043,2428,0.7687144612033484
20537284723,CGM RENTAL SOCIEDAD ANONIMA CERRADA,ACTIVO,HABIDO,SOCIEDAD ANONIMA CERRADA,ALQUILER OTROS TIPOS MAQUINARIA Y EQUIPO NO CLASIFICADO PREVIAMENTE,VENTA AL POR MAYOR DE MAQUINARIA EQUIPO Y MATERIALES,ALQUILER Y ARRENDAMIENTO DE OTROS TIPOS DE MAQUINARIA EQUIPO Y BIENES TANGIBLES,312,MANUAL,COMPUTARIZADO,SIN ACTIVIDAD,150119,LIMA,LIMA,LURIN,202601,312.0,Mediana (100-499),3708861.0,60.366843639783454,2429,0.7690310651824273
20608144740,MOUSTACHE BEAMS SOCIEDAD ANONIMA CERRADA,ACTIVO,HABIDO,SOCIEDAD ANONIMA CERRADA,VENTA MINORISTA EN ALMACENES NO ESPECIALIZADA,NO DISPONIBLE,VENTA AL POR MENOR EN COMERCIOS NO ESPECIALIZADOS CON PREDOMINIO DE LA VENTA DE ALIMENTOS BEBIDAS O TABACO,312,MANUAL/COMPUTARIZADO,MANUAL/COMPUTARIZADO,SIN ACTIVIDAD,150131,LIMA,LIMA,SAN ISIDRO,202601,312.0,Mediana (100-499),3709173.0,60.37192187140648,2430,0.769347669161506
20101600735,ALMERIZ S A,ACTIVO,HABIDO,SOCIEDAD ANONIMA,FABRICACION DE PRENDAS DE VESTIR,ACTIVIDADES INMOBILIARIAS,FABRICACION DE PRENDAS DE VESTIR EXCEPTO PRENDAS DE PIEL,312,MANUAL/COMPUTARIZADO,COMPUTARIZADO,IMPORTADOR/EXPORTADOR,150101,LIMA,LIMA,LIMA,202601,312.0,Mediana (100-499),3709485.0,60.37700010302951,2431,0.7696642731405848
20391308668,HACIENDA EL POTRERO SAC,ACTIVO,HABIDO,SOCIEDAD ANONIMA CERRADA,EXPLOTACION MIXTA,TRANSPORTE DE CARGA POR CARRETERA,CULTIVO DE PRODUCTOS AGRICOLAS EN COMBINACION CON LA CRIA DE ANIMALES (EXPLOTACION MIXTA),312,MANUAL,COMPUTARIZADO,IMPORTADOR,060801,CAJAMARCA,JAEN,JAEN,202601,312.0,Mediana (100-499),3709797.0,60.38207833465253,2432,0.7699808771196637
20503662869,TAGUMEDICA S.A.,ACTIVO,HABIDO,SOCIEDAD ANONIMA,FABRICACION DE EQUIPO MEDICO Y QUIRURGICO,VENTA AL POR MAYOR DE OTROS PRODUCTOS,FABRICACION DE INSTRUMENTOS Y MATERIALES MEDICOS Y ODONTOLOGICOS,312,COMPUTARIZADO,COMPUTARIZADO,IMPORTADOR/EXPORTADOR,150101,LIMA,LIMA,LIMA,202601,312.0,Mediana (100-499),3710109.0,60.38715656627556,2433,0.7702974810987424
20498697381,TRANSPORTES ELIO S.A.C.,ACTIVO,HABIDO,SOCIEDAD ANONIMA CERRADA,TRANSPORTE DE CARGA POR CARRETERA,NO DISPONIBLE,TRANSPORTE DE CARGA POR CARRETERA,312,MANUAL/COMPUTARIZADO,MANUAL/COMPUTARIZADO,IMPORTADOR,040126,AREQUIPA,AREQUIPA,YANAHUARA,202601,312.0,Mediana (100-499),3710421.0,60.392234797898595,2434,0.7706140850778213
20143114911,MUNICIP.DISTRIT.DE SAN JUAN BAUTISTA,ACTIVO,HABIDO,INSTITUCIONES PUBLICAS,ACTIVIDADES DE ADMINISTRACION PUBLICA EN GENERAL,NO DISPONIBLE,ACTIVIDADES DE LA ADMINISTRACION PUBLICA EN GENERAL,312,MANUAL,MANUAL,SIN ACTIVIDAD,050110,AYACUCHO,HUAMANGA,SAN JUAN BAUTISTA,202601,312.0,Mediana (100-499),3710733.0,60.39731302952161,2435,0.7709306890569001
20608104934,CENTRO DE SOLUCIONES S.A.C.,ACTIVO,HABIDO,SOCIEDAD ANONIMA CERRADA,ACTIVIDADES DE ASESORAMIENTO EMPRESARIAL,NO DISPONIBLE,ACTIVIDADES DE CONSULTORIA DE GESTION,312,COMPUTARIZADO,COMPUTARIZADO,SIN ACTIVIDAD,150140,LIMA,LIMA,SANTIAGO DE SURCO,202601,312.0,Mediana (100-499),3711045.0,60.402391261144636,2436,0.7712472930359789
20418650916,TUMI CONTRATISTAS MINEROS S.A.C,ACTIVO,HABIDO,SOCIEDAD ANONIMA,ACTIVIDADES DE ARQUITECTURA E INGENIERIA,ALQUILER OTROS TIPOS MAQUINARIA Y EQUIPO NO CLASIFICADO PREVIAMENTE,ACTIVIDADES DE ARQUITECTURA E INGENIERIA Y ACTIVIDADES CONEXAS DE CONSULTORIA TECNICA,311,MANUAL/COMPUTARIZADO,COMPUTARIZADO,IMPORTADOR/EXPORTADOR,150119,LIMA,LIMA,LURIN,202601,311.0,Mediana (100-499),3711356.0,60.40745321638427,2437,0.7715638970150577
